ids,location,artist,class
993,alfred-sisley_hoar-frost-st-martin-s-summer-indian-summer-1874.jpg,alfred-sisley,5
14,alfred-sisley_view-of-montmartre-from-the-cite-des-fleurs-1869.jpg,alfred-sisley,5
445,alfred-sisley_church-at-moret-after-the-rain-1894.jpg,alfred-sisley,5
529,alfred-sisley_the-tugboat-1883.jpg,alfred-sisley,5
436,alfred-sisley_route-to-marly-le-roi-in-snow.jpg,alfred-sisley,5
316,alfred-sisley_bouquet-of-flowers-1875.jpg,alfred-sisley,5
429,alfred-sisley_road-under-snow-louveciennes.jpg,alfred-sisley,5
422,alfred-sisley_banks-of-the-seine-at-bougival-1876.jpg,alfred-sisley,5
270,alfred-sisley_the-seine-at-bougival-1873.jpg,alfred-sisley,5
556,alfred-sisley_a-february-morning-at-moret-sur-loing-1881.jpg,alfred-sisley,5
559,alfred-sisley_a-cardiff-shipping-lane-1897.jpg,alfred-sisley,5
565,alfred-sisley_loing-dam-at-saint-mammes-1885.jpg,alfred-sisley,5
494,alfred-sisley_cabins-by-the-river-loing-morning-1896.jpg,alfred-sisley,5
395,alfred-sisley_the-road-in-the-woods-1879.jpg,alfred-sisley,5
331,alfred-sisley_landscape-at-andresy-1875.jpg,alfred-sisley,5
278,alfred-sisley_apple-trees-in-bloom-1880.jpg,alfred-sisley,5
583,alfred-sisley_high-wind-1897.jpg,alfred-sisley,5
404,antoine-blanchard_boulevard-de-la-madeleine-3.jpg,antoine-blanchard,11
463,antoine-blanchard_place-de-la-bastiile.jpg,antoine-blanchard,11
448,antoine-blanchard_arc-de-triomphe-1.jpg,antoine-blanchard,11
2554,antoine-blanchard_place-de-l-opera-caf-de-la-paix-1.jpg,antoine-blanchard,11
1850,antoine-blanchard_paris-la-chatelet.jpg,antoine-blanchard,11
857,antoine-blanchard_rue-tronchet-la-madeleine-2.jpg,antoine-blanchard,11
2971,antoine-blanchard_place-de-la-madeleine-winter.jpg,antoine-blanchard,11
893,antoine-blanchard_porte-st-denis-10.jpg,antoine-blanchard,11
3049,antoine-blanchard_place-de-la-bastiile-1.jpg,antoine-blanchard,11
911,antoine-blanchard_bouquinistes-de-notre-dame.jpg,antoine-blanchard,11
1760,antoine-blanchard_place-de-la-madeleine-2.jpg,antoine-blanchard,11
412,antoine-blanchard_champs-elysees-arc-de-triomphe.jpg,antoine-blanchard,11
1884,antoine-blanchard_winter-in-paris-notre-dame.jpg,antoine-blanchard,11
1013,antoine-blanchard_rue-royal-madeleine-5.jpg,antoine-blanchard,11
2810,antoine-blanchard_porte-st-denis.jpg,antoine-blanchard,11
2893,antoine-blanchard_champs-elysees.jpg,antoine-blanchard,11
1874,antoine-blanchard_boulevard-des-capucines.jpg,antoine-blanchard,11
1812,antoine-blanchard_flower-market-madeleine-1.jpg,antoine-blanchard,11
21,antoine-blanchard_place-de-la-concorde.jpg,antoine-blanchard,11
1493,antoine-blanchard_grands-boulevards-1.jpg,antoine-blanchard,11
493,antoine-blanchard_place-de-la-republique-2.jpg,antoine-blanchard,11
1697,antoine-blanchard_gare-de-lest.jpg,antoine-blanchard,11
1505,antoine-blanchard_omnibus-on-the-place-de-la-madeleine.jpg,antoine-blanchard,11
1483,antoine-blanchard_boulevard-de-la-madeleine-8.jpg,antoine-blanchard,11
1472,antoine-blanchard_theatre-du-vaudeville-2.jpg,antoine-blanchard,11
608,antoine-blanchard_rue-royal-madeleine-2.jpg,antoine-blanchard,11
2212,antoine-blanchard_theatre-des-varietes-large-3.jpg,antoine-blanchard,11
2254,antoine-blanchard_place-vendome.jpg,antoine-blanchard,11
2264,antoine-blanchard_place-de-la-republic-4.jpg,antoine-blanchard,11
290,antoine-blanchard_place-du-luxembourg-le-pantheon.jpg,antoine-blanchard,11
2471,antoine-blanchard_gare-de-lest-2.jpg,antoine-blanchard,11
2045,antoine-blanchard_porte-st-denis-7.jpg,antoine-blanchard,11
2377,antoine-blanchard_caf-de-la-paix-opera-4.jpg,antoine-blanchard,11
2057,antoine-blanchard_flower-market-madeleine-2.jpg,antoine-blanchard,11
505,antoine-blanchard_avenue-de-l-opera.jpg,antoine-blanchard,11
1985,antoine-blanchard_rue-norvins-place-du-tertre-montmartre.jpg,antoine-blanchard,11
2459,antoine-blanchard_boulevard-de-la-madeleine-7.jpg,antoine-blanchard,11
1314,antoine-blanchard_place-de-la-republic-1.jpg,antoine-blanchard,11
1687,antoine-blanchard_place-de-la-concorde-1.jpg,antoine-blanchard,11
1334,antoine-blanchard_bouquinistes-de-notre-dame-1.jpg,antoine-blanchard,11
4373,arkhip-kuindzhi_forest.jpg,arkhip-kuindzhi,16
2994,arkhip-kuindzhi_crimea-yayla.jpg,arkhip-kuindzhi,16
225,arkhip-kuindzhi_forest-burdock.jpg,arkhip-kuindzhi,16
3028,arkhip-kuindzhi_mountains.jpg,arkhip-kuindzhi,16
3032,arkhip-kuindzhi_sunset-with-trees.jpg,arkhip-kuindzhi,16
3325,arkhip-kuindzhi_red-sunset-2.jpg,arkhip-kuindzhi,16
4464,arkhip-kuindzhi_forest-expanse.jpg,arkhip-kuindzhi,16
3067,arkhip-kuindzhi_forest-swamp.jpg,arkhip-kuindzhi,16
230,arkhip-kuindzhi_after-a-rain-rainbow.jpg,arkhip-kuindzhi,16
668,arkhip-kuindzhi_christ-in-the-garden-of-gethsemane-1901.jpg,arkhip-kuindzhi,16
3133,arkhip-kuindzhi_sunset-in-the-steppes-by-the-sea.jpg,arkhip-kuindzhi,16
4289,arkhip-kuindzhi_ai-petri-crimea.jpg,arkhip-kuindzhi,16
4348,arkhip-kuindzhi_kazbek.jpg,arkhip-kuindzhi,16
3400,arkhip-kuindzhi_cloud-over-the-mountain-valley.jpg,arkhip-kuindzhi,16
3390,arkhip-kuindzhi_expanse-crimea.jpg,arkhip-kuindzhi,16
319,arkhip-kuindzhi_evening-in-the-steppe.jpg,arkhip-kuindzhi,16
4171,arkhip-kuindzhi_a-birch-grove-3.jpg,arkhip-kuindzhi,16
3680,arkhip-kuindzhi_forest-glade-1887.jpg,arkhip-kuindzhi,16
2969,arkhip-kuindzhi_snow-tops-1.jpg,arkhip-kuindzhi,16
371,arkhip-kuindzhi_the-top-of-mount-elbrus-in-the-sunlight.jpg,arkhip-kuindzhi,16
2552,arkhip-kuindzhi_autumn.jpg,arkhip-kuindzhi,16
1771,arkhip-kuindzhi_seashore.jpg,arkhip-kuindzhi,16
2327,arkhip-kuindzhi_cloud.jpg,arkhip-kuindzhi,16
2962,arkhip-kuindzhi_tree-against-the-evening-sky.jpg,arkhip-kuindzhi,16
1164,arkhip-kuindzhi_red-sunset-1.jpg,arkhip-kuindzhi,16
2582,arkhip-kuindzhi_a-grove-with-birch.jpg,arkhip-kuindzhi,16
1940,arkhip-kuindzhi_forest-1887.jpg,arkhip-kuindzhi,16
1467,arkhip-kuindzhi_noon-herd-in-the-steppe.jpg,arkhip-kuindzhi,16
1955,arkhip-kuindzhi_view-of-the-beach-and-sea-from-the-mountains-crimea.jpg,arkhip-kuindzhi,16
1117,arkhip-kuindzhi_moonlight-in-a-forest-winter.jpg,arkhip-kuindzhi,16
1830,arkhip-kuindzhi_winter-1.jpg,arkhip-kuindzhi,16
2179,arkhip-kuindzhi_night.jpg,arkhip-kuindzhi,16
1222,arkhip-kuindzhi_elbrus.jpg,arkhip-kuindzhi,16
1579,arkhip-kuindzhi_autumn-1.jpg,arkhip-kuindzhi,16
2889,arkhip-kuindzhi_snowy-mountain-peaks-caucasus.jpg,arkhip-kuindzhi,16
1715,arkhip-kuindzhi_autumn-fog.jpg,arkhip-kuindzhi,16
59,arkhip-kuindzhi_elbrus-in-the-daytime.jpg,arkhip-kuindzhi,16
1974,arkhip-kuindzhi_winter-2.jpg,arkhip-kuindzhi,16
1688,arkhip-kuindzhi_winter-sunlight-on-the-hoar-frost.jpg,arkhip-kuindzhi,16
2803,arkhip-kuindzhi_moonlight-night-on-the-dnieper.jpg,arkhip-kuindzhi,16
2366,armand-guillaumin_saint-julien-des-chazes-1895.jpg,armand-guillaumin,17
1364,armand-guillaumin_saint-sauves-d-auvergne-1900.jpg,armand-guillaumin,17
2339,armand-guillaumin_neige-crozant-1898.jpg,armand-guillaumin,17
5797,armand-guillaumin_cottages-in-a-landscape.jpg,armand-guillaumin,17
5593,armand-guillaumin_effts-de-neige-palaiseau-1883.jpg,armand-guillaumin,17
4025,armand-guillaumin_le-pornic-1909.jpg,armand-guillaumin,17
6898,armand-guillaumin_epinay-sur-orge-1884.jpg,armand-guillaumin,17
5257,armand-guillaumin_landscape-of-puy-de-d-me.jpg,armand-guillaumin,17
1838,armand-guillaumin_mountain-landscape-pontgibaud-village-in-peschadoire-1895.jpg,armand-guillaumin,17
5604,armand-guillaumin_les-rapides-a-genetin-1900.jpg,armand-guillaumin,17
6623,armand-guillaumin_vue-de-port-1880.jpg,armand-guillaumin,17
2288,armand-guillaumin_le-r-servoir-poitiers-1910.jpg,armand-guillaumin,17
1742,armand-guillaumin_sunset-at-ivry-soleil-couchant-ivry-1873.jpg,armand-guillaumin,17
9936,armand-guillaumin_quai-de-bercy-effets-de-neige-1874.jpg,armand-guillaumin,17
9327,armand-guillaumin_hollow-in-the-snow-1869.jpg,armand-guillaumin,17
6489,armand-guillaumin_crozant-les-monts-sedelle-matin-1895.jpg,armand-guillaumin,17
2227,armand-guillaumin_valley-in-pontgibaud-1890.jpg,armand-guillaumin,17
6686,armand-guillaumin_moulin-bouchardon-crozant-1895.jpg,armand-guillaumin,17
8029,armand-guillaumin_paysage-du-midi-1905.jpg,armand-guillaumin,17
1905,armand-guillaumin_madness-ravine-crozant-1894.jpg,armand-guillaumin,17
2238,armand-guillaumin_vase-de-chrysanthemes-1885.jpg,armand-guillaumin,17
9765,armand-guillaumin_les-ruines-a-crozant-1897.jpg,armand-guillaumin,17
7338,armand-guillaumin_paysage-crozant-1900.jpg,armand-guillaumin,17
6964,armand-guillaumin_the-seine-river-at-charenton-1878.jpg,armand-guillaumin,17
6349,armand-guillaumin_la-creuse-sous-la-neige-1890.jpg,armand-guillaumin,17
2660,armand-guillaumin_la-place-valhubert-1875.jpg,armand-guillaumin,17
7140,armand-guillaumin_coucher-de-soleil-en-creuse-1898.jpg,armand-guillaumin,17
7126,armand-guillaumin_autoportrait-au-chevalet-1878.jpg,armand-guillaumin,17
1130,armand-guillaumin_landscape-at-pontgibaud-1895.jpg,armand-guillaumin,17
7763,armand-guillaumin_the-seine-1867.jpg,armand-guillaumin,17
7093,armand-guillaumin_rafales-de-vent-le-brusc-1911.jpg,armand-guillaumin,17
2905,armand-guillaumin_le-pont-des-arts-1878.jpg,armand-guillaumin,17
9019,armand-guillaumin_winter-in-saint-sauves-auvergne-1900.jpg,armand-guillaumin,17
805,armand-guillaumin_plateau-bromont-at-pontgibaud-puy-de-d-me-1890.jpg,armand-guillaumin,17
903,armand-guillaumin_caves-prunal-near-pontgibaud-auvergne.jpg,armand-guillaumin,17
1882,armand-guillaumin_neige-1876.jpg,armand-guillaumin,17
1008,armand-guillaumin_crozant-solitude-1915.jpg,armand-guillaumin,17
9170,armand-guillaumin_pont-charraud-gel-e-blanche-1911.jpg,armand-guillaumin,17
8728,armand-guillaumin_paysage-de-creuse-1897.jpg,armand-guillaumin,17
3012,armand-guillaumin_saint-sauves-under-the-snow-1899.jpg,armand-guillaumin,17
2940,auguste-rodin_flying-figure-1891.jpg,auguste-rodin,24
4868,auguste-rodin_psyche-1886.jpg,auguste-rodin,24
5296,auguste-rodin_untitled(6).jpg,auguste-rodin,24
1499,auguste-rodin_minerva.jpg,auguste-rodin,24
3726,auguste-rodin_poet-and-muse-1905.jpg,auguste-rodin,24
4870,auguste-rodin_the-thinker-1.jpg,auguste-rodin,24
3745,auguste-rodin_untitled-1905.jpg,auguste-rodin,24
1004,auguste-rodin_adam.jpg,auguste-rodin,24
2032,auguste-rodin_balzac-1897.jpg,auguste-rodin,24
5345,auguste-rodin_eve-fairfax-1905.jpg,auguste-rodin,24
3083,auguste-rodin_the-call-to-arms-1879.jpg,auguste-rodin,24
1054,auguste-rodin_romeo-and-juliet-1905.jpg,auguste-rodin,24
3674,auguste-rodin_portrait-of-the-japanese-dancer-hanako-1908.jpg,auguste-rodin,24
5380,auguste-rodin_mme-vicuna-1884.jpg,auguste-rodin,24
2075,auguste-rodin_the-shade-1880.jpg,auguste-rodin,24
4023,auguste-rodin_the-burghers-of-calais-1.jpg,auguste-rodin,24
2466,auguste-rodin_three-views-of-a-mask.jpg,auguste-rodin,24
644,auguste-rodin_bust-of-honor-de-balzac.jpg,auguste-rodin,24
3101,auguste-rodin_the-eternal-spring-kiss.jpg,auguste-rodin,24
4649,auguste-rodin_cupid-and-psyche-1905.jpg,auguste-rodin,24
3323,auguste-rodin_jules-bastien-lepage.jpg,auguste-rodin,24
1304,auguste-rodin_age-of-bronze-1876.jpg,auguste-rodin,24
756,auguste-rodin_portrait-of-a-man.jpg,auguste-rodin,24
2402,auguste-rodin_danaid.jpg,auguste-rodin,24
4627,auguste-rodin_victor-hugo-1886.jpg,auguste-rodin,24
1357,auguste-rodin_the-burghers-of-calais-1889.jpg,auguste-rodin,24
747,auguste-rodin_age-of-bronze.jpg,auguste-rodin,24
4048,auguste-rodin_bust-of-albert-ernest-carrier-belleuse-1882.jpg,auguste-rodin,24
2346,auguste-rodin_young-girl.jpg,auguste-rodin,24
818,auguste-rodin_albert-ernest-carrie-belleuse.jpg,auguste-rodin,24
5281,auguste-rodin_eternal-spring.jpg,auguste-rodin,24
4538,auguste-rodin_camille-claudel.jpg,auguste-rodin,24
3151,auguste-rodin_mask-of-hanako-the-japanese-actress-1911.jpg,auguste-rodin,24
1180,auguste-rodin_burghers-of-calais.jpg,auguste-rodin,24
5266,auguste-rodin_nude-study-for-balzac.jpg,auguste-rodin,24
3588,auguste-rodin_walking-man-1900.jpg,auguste-rodin,24
2253,auguste-rodin_i-am-beautiful-1882.jpg,auguste-rodin,24
3647,auguste-rodin_belgian-landscape.jpg,auguste-rodin,24
258,auguste-rodin_the-prodigal-son-1889.jpg,auguste-rodin,24
3669,auguste-rodin_the-thinker.jpg,auguste-rodin,24
408,berthe-morisot_haying-at-mezy.jpg,berthe-morisot,29
392,berthe-morisot_paule-gobillard-1887.jpg,berthe-morisot,29
406,berthe-morisot_the-mandolin.jpg,berthe-morisot,29
1813,berthe-morisot_the-flageolet.jpg,berthe-morisot,29
1829,berthe-morisot_miss-reynolds.jpg,berthe-morisot,29
1980,berthe-morisot_fall-colors-in-the-bois-de-boulogne.jpg,berthe-morisot,29
1726,berthe-morisot_child-playing-in-the-garden.jpg,berthe-morisot,29
417,berthe-morisot_jeannie-gobillard.jpg,berthe-morisot,29
1003,berthe-morisot_view-of-tivoli-after-corot.jpg,berthe-morisot,29
516,berthe-morisot_getting-out-of-bed-1886.jpg,berthe-morisot,29
1010,berthe-morisot_girl-with-shuttlecock-also-known-as-jeanne-bonnet.jpg,berthe-morisot,29
1066,berthe-morisot_woman-with-a-child-in-a-boat.jpg,berthe-morisot,29
918,berthe-morisot_young-woman-with-a-straw-hat.jpg,berthe-morisot,29
896,berthe-morisot_young-girl-in-white.jpg,berthe-morisot,29
1168,berthe-morisot_julie-and-her-boat.jpg,berthe-morisot,29
1191,berthe-morisot_julie-manet-and-her-nurse.jpg,berthe-morisot,29
1199,berthe-morisot_julie-writing.jpg,berthe-morisot,29
1214,berthe-morisot_little-dancer.jpg,berthe-morisot,29
1294,berthe-morisot_thatched-cottage-in-normandy.jpg,berthe-morisot,29
733,berthe-morisot_madame-albine-sermicola-in-the-studio.jpg,berthe-morisot,29
727,berthe-morisot_autumn-in-the-bois-de-boulogne.jpg,berthe-morisot,29
723,berthe-morisot_the-little-girl-from-nice-celestine.jpg,berthe-morisot,29
685,berthe-morisot_julie-and-eugene-manet-1883.jpg,berthe-morisot,29
1434,berthe-morisot_swans.jpg,berthe-morisot,29
664,berthe-morisot_julie-with-pasie-in-the-garden-at-bougival.jpg,berthe-morisot,29
1516,berthe-morisot_in-a-villa-at-the-seaside.jpg,berthe-morisot,29
571,berthe-morisot_in-a-park.jpg,berthe-morisot,29
1581,berthe-morisot_woman-in-a-garden.jpg,berthe-morisot,29
1617,berthe-morisot_young-girl-with-a-parrot.jpg,berthe-morisot,29
1619,berthe-morisot_the-bowl-of-milk.jpg,berthe-morisot,29
1655,berthe-morisot_the-quay-at-bougival.jpg,berthe-morisot,29
1984,berthe-morisot_women-and-little-girls-in-a-natural-setting.jpg,berthe-morisot,29
677,berthe-morisot_boulogne-wood.jpg,berthe-morisot,29
1845,berthe-morisot_in-the-dining-room.jpg,berthe-morisot,29
69,berthe-morisot_the-butterfly-hunt-1874.jpg,berthe-morisot,29
123,berthe-morisot_young-girl-with-an-umbrella.jpg,berthe-morisot,29
148,berthe-morisot_the-goose.jpg,berthe-morisot,29
68,berthe-morisot_the-red-blouse.jpg,berthe-morisot,29
18,berthe-morisot_eugene-manet-with-his-daughter-at-bougival.jpg,berthe-morisot,29
327,berthe-morisot_at-the-beach-in-nice.jpg,berthe-morisot,29
334,camille-pissarro_pumpkin-merchant-1883.jpg,camille-pissarro,32
381,camille-pissarro_pontoise-the-road-to-gisors-in-winter-1873.jpg,camille-pissarro,32
313,camille-pissarro_cagnes-landscape.jpg,camille-pissarro,32
188,camille-pissarro_portrait-of-felix-pissarro-1881.jpg,camille-pissarro,32
113,camille-pissarro_louviciennes.jpg,camille-pissarro,32
293,camille-pissarro_boulevard-montmartre-sunset-1897.jpg,camille-pissarro,32
108,camille-pissarro_the-louvre-afternoon-1902.jpg,camille-pissarro,32
254,camille-pissarro_the-church-and-farm-of-eragny-1895.jpg,camille-pissarro,32
560,camille-pissarro_after-the-rain-autumn-eragny-1901.jpg,camille-pissarro,32
537,camille-pissarro_the-banks-of-the-oise-pontoise-also-known-as-man-fishing-1878.jpg,camille-pissarro,32
71,camille-pissarro_london-st-paul-s-cathedral-1890.jpg,camille-pissarro,32
53,camille-pissarro_in-the-hospital.jpg,camille-pissarro,32
289,camille-pissarro_the-tedders.jpg,camille-pissarro,32
20,camille-pissarro_vegetable-garden-in-eragny-overcast-sky-morning-1901.jpg,camille-pissarro,32
56,camille-pissarro_picking-apples.jpg,camille-pissarro,32
34,camille-pissarro_seated-peasant-woman-crunching-an-apple.jpg,camille-pissarro,32
413,camille-pissarro_the-cote-des-boeurs-at-l-hermitage-near-pontoise-1877.jpg,camille-pissarro,32
92,camille-pissarro_the-cabbage-field-pontoise-1873.jpg,camille-pissarro,32
106,camille-pissarro_the-old-ennery-road-in-pontoise-1877.jpg,camille-pissarro,32
337,camille-pissarro_twilight-eragny-1889.jpg,camille-pissarro,32
575,camille-pissarro_young-woman-bathing-her-feet-also-known-as-the-foot-bath-1895.jpg,camille-pissarro,32
121,camille-pissarro_morning-after-the-rain-rouen-1896.jpg,camille-pissarro,32
143,camille-pissarro_fishermen-on-the-banks-of-the-oise-1876.jpg,camille-pissarro,32
467,camille-pissarro_the-docks-rouen-afternoon-1898.jpg,camille-pissarro,32
345,camille-pissarro_sunset-with-fog-eragny-1891.jpg,camille-pissarro,32
526,camille-pissarro_the-avenue-sydenham-1871.jpg,camille-pissarro,32
149,camille-pissarro_rue-saint-honore-morning-sun-effect-place-du-theatre-francais-1898.jpg,camille-pissarro,32
503,camille-pissarro_view-of-rouen.jpg,camille-pissarro,32
152,camille-pissarro_bridge-at-montfoucault-1874.jpg,camille-pissarro,32
130,camille-pissarro_portrait-of-eugene-murer-1878.jpg,camille-pissarro,32
592,camille-pissarro_the-village-of-eragny-1885.jpg,camille-pissarro,32
305,camille-pissarro_view-of-the-cotton-mill-at-oissel-near-rouen-1898.jpg,camille-pissarro,32
464,camille-pissarro_view-of-the-tuileries-morning-1900.jpg,camille-pissarro,32
81,camille-pissarro_chestnut-trees-at-osny-1873.jpg,camille-pissarro,32
359,camille-pissarro_a-cottage-in-the-snow-1879.jpg,camille-pissarro,32
159,camille-pissarro_lower-norwood-1871.jpg,camille-pissarro,32
362,camille-pissarro_forest-scene-with-two-figures.jpg,camille-pissarro,32
261,camille-pissarro_peasant-sitting-with-infant-1881.jpg,camille-pissarro,32
126,camille-pissarro_the-louvre-morning-sun-quai-malaquais-1903.jpg,camille-pissarro,32
157,camille-pissarro_apple-blossoms-eragny.jpg,camille-pissarro,32
701,childe-hassam_skating.jpg,childe-hassam,37
277,childe-hassam_gate-of-the-alhambra.jpg,childe-hassam,37
642,childe-hassam_sailing-ship-locked-in-ice.jpg,childe-hassam,37
712,childe-hassam_lady-in-flower-garden.jpg,childe-hassam,37
697,childe-hassam_charles-river-and-beacon-hill-1892.jpg,childe-hassam,37
247,childe-hassam_nude-on-the-cliffs.jpg,childe-hassam,37
626,childe-hassam_spring-on-west-78th-street.jpg,childe-hassam,37
616,childe-hassam_sunday-morning-appledore.jpg,childe-hassam,37
682,childe-hassam_on-the-snake-river-oregon.jpg,childe-hassam,37
315,childe-hassam_tanagra-the-builders-new-york.jpg,childe-hassam,37
447,childe-hassam_rainy-day-boston.jpg,childe-hassam,37
673,childe-hassam_confirmation-day.jpg,childe-hassam,37
632,childe-hassam_under-the-lilacs.jpg,childe-hassam,37
271,childe-hassam_surf-and-rocks.jpg,childe-hassam,37
22,childe-hassam_the-new-york-window.jpg,childe-hassam,37
91,childe-hassam_broadway-and-42nd-street.jpg,childe-hassam,37
1081,childe-hassam_pont-royal-paris.jpg,childe-hassam,37
525,childe-hassam_poppies-isles-of-shoals-03.jpg,childe-hassam,37
1018,childe-hassam_sunset-at-sea.jpg,childe-hassam,37
1011,childe-hassam_improvisation.jpg,childe-hassam,37
298,childe-hassam_grand-prix-day-also-known-as-le-jour-de-grand-prix.jpg,childe-hassam,37
164,childe-hassam_sparyard-inner-harbor-gloucester.jpg,childe-hassam,37
166,childe-hassam_winter-midnight.jpg,childe-hassam,37
125,childe-hassam_mt-hood-oregon.jpg,childe-hassam,37
969,childe-hassam_bowl-of-goldfish.jpg,childe-hassam,37
914,childe-hassam_the-victorian-chair.jpg,childe-hassam,37
425,childe-hassam_the-hawk-s-nest.jpg,childe-hassam,37
912,childe-hassam_elms-east-hampton-new-york.jpg,childe-hassam,37
382,childe-hassam_the-flag-fifth-avenue.jpg,childe-hassam,37
393,childe-hassam_mrs-holley-of-cos-cob-connecticut.jpg,childe-hassam,37
838,childe-hassam_the-mirror-cos-cob-connecticut.jpg,childe-hassam,37
827,childe-hassam_july-night.jpg,childe-hassam,37
473,childe-hassam_cityscape.jpg,childe-hassam,37
820,childe-hassam_roses-in-a-vase.jpg,childe-hassam,37
808,childe-hassam_havana.jpg,childe-hassam,37
784,childe-hassam_looking-towards-mount-adams-from-mount-hood.jpg,childe-hassam,37
776,childe-hassam_the-barnyard.jpg,childe-hassam,37
772,childe-hassam_hassam-street-in-portsmouth.jpg,childe-hassam,37
758,childe-hassam_early-morning-calm.jpg,childe-hassam,37
197,childe-hassam_a-back-road.jpg,childe-hassam,37
291,claude-monet_flood-waters.jpg,claude-monet,38
57,claude-monet_zaandam-canal.jpg,claude-monet,38
296,claude-monet_charing-cross-bridge-1903.jpg,claude-monet,38
