ids,location,artist,class
1086,alfred-sisley_rowers-1877.jpg,alfred-sisley,1
386,claude-monet_the-sea-at-amsterdam.jpg,claude-monet,9
1793,cornelis-vreedenburgh_loosdrecht.jpg,cornelis-vreedenburgh,11
2346,auguste-rodin_young-girl.jpg,auguste-rodin,5
158,eugene-boudin_deauville-norwegian-three-master-leaving-port-1897.jpg,eugene-boudin,14
113,camille-pissarro_louviciennes.jpg,camille-pissarro,7
9274,constantin-artachino_plums.jpg,constantin-artachino,10
1988,edouard-manet_portrait-of-mademoiselle-claus-1868.jpg,edouard-manet,13
118,claude-monet_the-seine-at-port-villes-clear-weather.jpg,claude-monet,9
29,adam-baltatu_ia-i-outskirts-houses.jpg,adam-baltatu,0
3322,adam-baltatu_still-life-with-apples-and-pipkin.jpg,adam-baltatu,0
1619,berthe-morisot_the-bowl-of-milk.jpg,berthe-morisot,6
664,berthe-morisot_julie-with-pasie-in-the-garden-at-bougival.jpg,berthe-morisot,6
1260,cornelis-vreedenburgh_view-of-a-puddle-and-a-boat.jpg,cornelis-vreedenburgh,11
3083,auguste-rodin_the-call-to-arms-1879.jpg,auguste-rodin,5
5654,adam-baltatu_houses-at-the-edge-of-the-forest.jpg,adam-baltatu,0
8676,constantin-artachino_boats-on-the-shore-of-danube.jpg,constantin-artachino,10
4637,cornelis-vreedenburgh_a-view-of-the-montelbaanstoren-amsterdam-1925.jpg,cornelis-vreedenburgh,11
1018,childe-hassam_sunset-at-sea.jpg,childe-hassam,8
1262,edouard-manet_races-at-longchamp.jpg,edouard-manet,13
2126,adam-baltatu_subret.jpg,adam-baltatu,0
2248,constantin-artachino_provence-vineyards.jpg,constantin-artachino,10
422,alfred-sisley_banks-of-the-seine-at-bougival-1876.jpg,alfred-sisley,1
3256,edouard-manet_the-departure-of-the-folkestone-boat.jpg,edouard-manet,13
373,claude-monet_vetheuil-2.jpg,claude-monet,9
882,edgar-degas_three-dancers-3.jpg,edgar-degas,12
7763,armand-guillaumin_the-seine-1867.jpg,armand-guillaumin,4
791,edgar-degas_a-grecian-dance-1890.jpg,edgar-degas,12
2971,antoine-blanchard_place-de-la-madeleine-winter.jpg,antoine-blanchard,2
1364,armand-guillaumin_saint-sauves-d-auvergne-1900.jpg,armand-guillaumin,4
4289,arkhip-kuindzhi_ai-petri-crimea.jpg,arkhip-kuindzhi,3
3157,constantin-artachino_pipkin-with-mallows-1.jpg,constantin-artachino,10
727,berthe-morisot_autumn-in-the-bois-de-boulogne.jpg,berthe-morisot,6
747,auguste-rodin_age-of-bronze.jpg,auguste-rodin,5
2562,constantin-artachino_on-the-terrace.jpg,constantin-artachino,10
1180,auguste-rodin_burghers-of-calais.jpg,auguste-rodin,5
2057,antoine-blanchard_flower-market-madeleine-2.jpg,antoine-blanchard,2
528,eugene-boudin_three-masted-ship-in-port-bordeaux.jpg,eugene-boudin,14
4538,auguste-rodin_camille-claudel.jpg,auguste-rodin,5
493,antoine-blanchard_place-de-la-republique-2.jpg,antoine-blanchard,2
641,edgar-degas_the-cotton-exchange-new-orleans-1873.jpg,edgar-degas,12
406,berthe-morisot_the-mandolin.jpg,berthe-morisot,6
270,alfred-sisley_the-seine-at-bougival-1873.jpg,alfred-sisley,1
521,edgar-degas_mary-cassatt-at-the-louvre.jpg,edgar-degas,12
1742,armand-guillaumin_sunset-at-ivry-soleil-couchant-ivry-1873.jpg,armand-guillaumin,4
312,claude-monet_asters(1).jpg,claude-monet,9
889,edgar-degas_dancers-tying-shoes-1883.jpg,edgar-degas,12
7140,armand-guillaumin_coucher-de-soleil-en-creuse-1898.jpg,armand-guillaumin,4
543,adam-baltatu_noon-at-br-ne-ti.jpg,adam-baltatu,0
879,constantin-artachino_wild-roses-1944.jpg,constantin-artachino,10
7338,armand-guillaumin_paysage-crozant-1900.jpg,armand-guillaumin,4
384,claude-monet_not_detected_212138.jpg,claude-monet,9
261,camille-pissarro_peasant-sitting-with-infant-1881.jpg,camille-pissarro,7
5593,armand-guillaumin_effts-de-neige-palaiseau-1883.jpg,armand-guillaumin,4
3418,edouard-manet_bathers-on-seine.jpg,edouard-manet,13
3647,auguste-rodin_belgian-landscape.jpg,auguste-rodin,5
6184,constantin-artachino_cliffs.jpg,constantin-artachino,10
565,alfred-sisley_loing-dam-at-saint-mammes-1885.jpg,alfred-sisley,1
1214,berthe-morisot_little-dancer.jpg,berthe-morisot,6
428,edgar-degas_helene-rouart-in-her-father-s-study-1886.jpg,edgar-degas,12
356,claude-monet_pleasure-boats-argenteuil-c-1872-3-oil-on-canvas.jpg,claude-monet,9
104,claude-monet_the-bridge-at-argenteuil-grey-weather.jpg,claude-monet,9
4870,auguste-rodin_the-thinker-1.jpg,auguste-rodin,5
21,antoine-blanchard_place-de-la-concorde.jpg,antoine-blanchard,2
673,childe-hassam_confirmation-day.jpg,childe-hassam,8
6612,cornelis-vreedenburgh_view-of-the-singel-amsterdam-with-the-koepelkerk-beyond-1940.jpg,cornelis-vreedenburgh,11
3092,adam-baltatu_landscape-with-houses.jpg,adam-baltatu,0
3637,cornelis-vreedenburgh_view-on-market-in-groningen.jpg,cornelis-vreedenburgh,11
241,edgar-degas_the-curtain.jpg,edgar-degas,12
912,childe-hassam_elms-east-hampton-new-york.jpg,childe-hassam,8
259,claude-monet_path-through-the-irises-02-1917.jpg,claude-monet,9
4928,constantin-artachino_still-life.jpg,constantin-artachino,10
2238,armand-guillaumin_vase-de-chrysanthemes-1885.jpg,armand-guillaumin,4
5281,auguste-rodin_eternal-spring.jpg,auguste-rodin,5
503,camille-pissarro_view-of-rouen.jpg,camille-pissarro,7
71,camille-pissarro_london-st-paul-s-cathedral-1890.jpg,camille-pissarro,7
3101,auguste-rodin_the-eternal-spring-kiss.jpg,auguste-rodin,5
3726,auguste-rodin_poet-and-muse-1905.jpg,auguste-rodin,5
216,eugene-boudin_beach-scene-at-trouville-1.jpg,eugene-boudin,14
1830,arkhip-kuindzhi_winter-1.jpg,arkhip-kuindzhi,3
1033,eugene-boudin_seascape-1871.jpg,eugene-boudin,14
3486,constantin-artachino_towards-the-springs.jpg,constantin-artachino,10
635,eugene-boudin_trouville-piers-high-tide-1885.jpg,eugene-boudin,14
126,camille-pissarro_the-louvre-morning-sun-quai-malaquais-1903.jpg,camille-pissarro,7
143,camille-pissarro_fishermen-on-the-banks-of-the-oise-1876.jpg,camille-pissarro,7
230,arkhip-kuindzhi_after-a-rain-rainbow.jpg,arkhip-kuindzhi,3
857,antoine-blanchard_rue-tronchet-la-madeleine-2.jpg,antoine-blanchard,2
1723,edouard-manet_isabelle-lemonnier-with-a-muff.jpg,edouard-manet,13
149,camille-pissarro_rue-saint-honore-morning-sun-effect-place-du-theatre-francais-1898.jpg,camille-pissarro,7
865,alfred-sisley_high-waters-at-moret-sur-loing-1879.jpg,alfred-sisley,1
3359,adam-baltatu_birch-woods.jpg,adam-baltatu,0
425,childe-hassam_the-hawk-s-nest.jpg,childe-hassam,8
1001,edgar-degas_melancholy-1874.jpg,edgar-degas,12
1579,arkhip-kuindzhi_autumn-1.jpg,arkhip-kuindzhi,3
197,childe-hassam_a-back-road.jpg,childe-hassam,8
2994,arkhip-kuindzhi_crimea-yayla.jpg,arkhip-kuindzhi,3
1451,cornelis-vreedenburgh_corn-sheafs-in-gooi.jpg,cornelis-vreedenburgh,11
2660,armand-guillaumin_la-place-valhubert-1875.jpg,armand-guillaumin,4
697,childe-hassam_charles-river-and-beacon-hill-1892.jpg,childe-hassam,8
1102,edouard-manet_plum-1878.jpg,edouard-manet,13
153,eugene-boudin_le-havre-the-regatta-festival-1869.jpg,eugene-boudin,14
571,berthe-morisot_in-a-park.jpg,berthe-morisot,6
69,berthe-morisot_the-butterfly-hunt-1874.jpg,berthe-morisot,6
18,berthe-morisot_eugene-manet-with-his-daughter-at-bougival.jpg,berthe-morisot,6
4171,arkhip-kuindzhi_a-birch-grove-3.jpg,arkhip-kuindzhi,3
148,berthe-morisot_the-goose.jpg,berthe-morisot,6
4250,constantin-artachino_balcic-gulf.jpg,constantin-artachino,10
1013,antoine-blanchard_rue-royal-madeleine-5.jpg,antoine-blanchard,2
417,berthe-morisot_jeannie-gobillard.jpg,berthe-morisot,6
1505,antoine-blanchard_omnibus-on-the-place-de-la-madeleine.jpg,antoine-blanchard,2
1066,berthe-morisot_woman-with-a-child-in-a-boat.jpg,berthe-morisot,6
3390,arkhip-kuindzhi_expanse-crimea.jpg,arkhip-kuindzhi,3
366,eugene-boudin_deauville-the-port-1888.jpg,eugene-boudin,14
2288,armand-guillaumin_le-r-servoir-poitiers-1910.jpg,armand-guillaumin,4
164,childe-hassam_sparyard-inner-harbor-gloucester.jpg,childe-hassam,8
317,cornelis-vreedenburgh_a-view-of-amsterdam-with-the-st-nicolaas-church.jpg,cornelis-vreedenburgh,11
7020,constantin-artachino_edelweiss-in-brown-vase.jpg,constantin-artachino,10
616,childe-hassam_sunday-morning-appledore.jpg,childe-hassam,8
34,camille-pissarro_seated-peasant-woman-crunching-an-apple.jpg,camille-pissarro,7
819,eugene-boudin_fishing-boats-aground-and-at-sea-1880.jpg,eugene-boudin,14
327,berthe-morisot_at-the-beach-in-nice.jpg,berthe-morisot,6
2377,antoine-blanchard_caf-de-la-paix-opera-4.jpg,antoine-blanchard,2
1940,arkhip-kuindzhi_forest-1887.jpg,arkhip-kuindzhi,3
345,camille-pissarro_sunset-with-fog-eragny-1891.jpg,camille-pissarro,7
8728,armand-guillaumin_paysage-de-creuse-1897.jpg,armand-guillaumin,4
1016,edgar-degas_two-dancers-2.jpg,edgar-degas,12
2300,adam-baltatu_houses-in-hu-i.jpg,adam-baltatu,0
516,berthe-morisot_getting-out-of-bed-1886.jpg,berthe-morisot,6
2459,antoine-blanchard_boulevard-de-la-madeleine-7.jpg,antoine-blanchard,2
556,alfred-sisley_a-february-morning-at-moret-sur-loing-1881.jpg,alfred-sisley,1
808,childe-hassam_havana.jpg,childe-hassam,8
7093,armand-guillaumin_rafales-de-vent-le-brusc-1911.jpg,armand-guillaumin,4
9170,armand-guillaumin_pont-charraud-gel-e-blanche-1911.jpg,armand-guillaumin,4
698,adam-baltatu_pipkin-with-chrysanthemums.jpg,adam-baltatu,0
393,childe-hassam_mrs-holley-of-cos-cob-connecticut.jpg,childe-hassam,8
593,eugene-boudin_sky-1863.jpg,eugene-boudin,14
2981,cornelis-vreedenburgh_coesweerd-in-laren-in-the-autumn.jpg,cornelis-vreedenburgh,11
7568,cornelis-vreedenburgh_frozen-in-ship.jpg,cornelis-vreedenburgh,11
9340,adam-baltatu_meridional-landscape.jpg,adam-baltatu,0
402,claude-monet_water-lilies-1917.jpg,claude-monet,9
2969,arkhip-kuindzhi_snow-tops-1.jpg,arkhip-kuindzhi,3
5266,auguste-rodin_nude-study-for-balzac.jpg,auguste-rodin,5
1317,constantin-artachino_peasant-bakestone.jpg,constantin-artachino,10
2810,antoine-blanchard_porte-st-denis.jpg,antoine-blanchard,2
4751,constantin-artachino_girl-with-flowers.jpg,constantin-artachino,10
725,eugene-boudin_cayeux-windmill-in-the-countryside-morning-1890.jpg,eugene-boudin,14
2803,arkhip-kuindzhi_moonlight-night-on-the-dnieper.jpg,arkhip-kuindzhi,3
3032,arkhip-kuindzhi_sunset-with-trees.jpg,arkhip-kuindzhi,3
4649,auguste-rodin_cupid-and-psyche-1905.jpg,auguste-rodin,5
157,camille-pissarro_apple-blossoms-eragny.jpg,camille-pissarro,7
1423,edouard-manet_still-life-with-flowers-1880.jpg,edouard-manet,13
677,berthe-morisot_boulogne-wood.jpg,berthe-morisot,6
2881,cornelis-vreedenburgh_bridge-near-estate-linschoten.jpg,cornelis-vreedenburgh,11
2227,armand-guillaumin_valley-in-pontgibaud-1890.jpg,armand-guillaumin,4
1884,antoine-blanchard_winter-in-paris-notre-dame.jpg,antoine-blanchard,2
581,edgar-degas_the-toilette-after-the-bath.jpg,edgar-degas,12
4025,armand-guillaumin_le-pornic-1909.jpg,armand-guillaumin,4
290,antoine-blanchard_place-du-luxembourg-le-pantheon.jpg,antoine-blanchard,2
8029,armand-guillaumin_paysage-du-midi-1905.jpg,armand-guillaumin,4
188,camille-pissarro_portrait-of-felix-pissarro-1881.jpg,camille-pissarro,7
3323,auguste-rodin_jules-bastien-lepage.jpg,auguste-rodin,5
8,claude-monet_poppy-field-at-giverny.jpg,claude-monet,9
2031,edouard-manet_young-woman-in-a-negligee-1882.jpg,edouard-manet,13
3588,auguste-rodin_walking-man-1900.jpg,auguste-rodin,5
1984,berthe-morisot_women-and-little-girls-in-a-natural-setting.jpg,berthe-morisot,6
2466,auguste-rodin_three-views-of-a-mask.jpg,auguste-rodin,5
4048,auguste-rodin_bust-of-albert-ernest-carrier-belleuse-1882.jpg,auguste-rodin,5
125,childe-hassam_mt-hood-oregon.jpg,childe-hassam,8
2559,edouard-manet_tarring-the-boat-1873.jpg,edouard-manet,13
464,camille-pissarro_view-of-the-tuileries-morning-1900.jpg,camille-pissarro,7
93,claude-monet_park-monceau-paris.jpg,claude-monet,9
1688,arkhip-kuindzhi_winter-sunlight-on-the-hoar-frost.jpg,arkhip-kuindzhi,3
6632,constantin-artachino_lilies.jpg,constantin-artachino,10
9544,adam-baltatu_houses-in-provence.jpg,adam-baltatu,0
1838,armand-guillaumin_mountain-landscape-pontgibaud-village-in-peschadoire-1895.jpg,armand-guillaumin,4
1845,berthe-morisot_in-the-dining-room.jpg,berthe-morisot,6
965,edgar-degas_ballet-scene-from-robert-la-diable-1872.jpg,edgar-degas,12
13,claude-monet_the-cote-sauvate.jpg,claude-monet,9
2839,adam-baltatu_grange.jpg,adam-baltatu,0
1747,edouard-manet_the-waitress-bocks.jpg,edouard-manet,13
310,eugene-boudin_abbeville-street-and-the-church-of-saint-folfran-1884.jpg,eugene-boudin,14
5376,cornelis-vreedenburgh_docked-boats.jpg,cornelis-vreedenburgh,11
706,edgar-degas_dancers-at-the-barre.jpg,edgar-degas,12
2133,edouard-manet_jeanne-martin-in-pink-dress-1881.jpg,edouard-manet,13
851,alfred-sisley_countryside-near-moret-1885.jpg,alfred-sisley,1
166,childe-hassam_winter-midnight.jpg,childe-hassam,8
2327,arkhip-kuindzhi_cloud.jpg,arkhip-kuindzhi,3
608,antoine-blanchard_rue-royal-madeleine-2.jpg,antoine-blanchard,2
3045,edouard-manet_woman-fastening-her-garter-1878.jpg,edouard-manet,13
129,claude-monet_camille-on-the-beach-at-trouville.jpg,claude-monet,9
1469,cornelis-vreedenburgh_pier-inn-the-bay-of-st-tropez.jpg,cornelis-vreedenburgh,11
22,childe-hassam_the-new-york-window.jpg,childe-hassam,8
60,edgar-degas_landscape.jpg,edgar-degas,12
669,alfred-sisley_barges-at-billancourt-1877.jpg,alfred-sisley,1
5257,armand-guillaumin_landscape-of-puy-de-d-me.jpg,armand-guillaumin,4
8016,constantin-artachino_landscape-with-mosque.jpg,constantin-artachino,10
4373,arkhip-kuindzhi_forest.jpg,arkhip-kuindzhi,3
128,edgar-degas_woman-brushing-her-hair-1.jpg,edgar-degas,12
40,adam-baltatu_sighi-oara.jpg,adam-baltatu,0
3099,adam-baltatu_houses-in-hu-i-1.jpg,adam-baltatu,0
319,arkhip-kuindzhi_evening-in-the-steppe.jpg,arkhip-kuindzhi,3
2249,cornelis-vreedenburgh_building-well-with-church-amsterdam.jpg,cornelis-vreedenburgh,11
1493,antoine-blanchard_grands-boulevards-1.jpg,antoine-blanchard,2
249,alfred-sisley_a-road-in-seine-et-marne-1875.jpg,alfred-sisley,1
133,claude-monet_festival-at-argenteuil.jpg,claude-monet,9
799,alfred-sisley_the-road-from-prunay-to-bougival-1874.jpg,alfred-sisley,1
267,edouard-manet_self-portrait-with-skull-cap-1878.jpg,edouard-manet,13
322,eugene-boudin_leaving-mass-at-plougastel.jpg,eugene-boudin,14
483,eugene-boudin_caudebec-en-caux-banks-of-the-seine-1892.jpg,eugene-boudin,14
3400,arkhip-kuindzhi_cloud-over-the-mountain-valley.jpg,arkhip-kuindzhi,3
821,constantin-artachino_dobrujan-woman.jpg,constantin-artachino,10
537,camille-pissarro_the-banks-of-the-oise-pontoise-also-known-as-man-fishing-1878.jpg,camille-pissarro,7
918,berthe-morisot_young-woman-with-a-straw-hat.jpg,berthe-morisot,6
2554,antoine-blanchard_place-de-l-opera-caf-de-la-paix-1.jpg,antoine-blanchard,2
511,eugene-boudin_pasture-at-deauville.jpg,eugene-boudin,14
439,edouard-manet_croquet-1873.jpg,edouard-manet,13
316,alfred-sisley_bouquet-of-flowers-1875.jpg,alfred-sisley,1
288,eugene-boudin_beach-scene-1.jpg,eugene-boudin,14
313,camille-pissarro_cagnes-landscape.jpg,camille-pissarro,7
758,childe-hassam_early-morning-calm.jpg,childe-hassam,8
246,adam-baltatu_still-life-with-pipe-and-books.jpg,adam-baltatu,0
5157,cornelis-vreedenburgh_work-horses.jpg,cornelis-vreedenburgh,11
6623,armand-guillaumin_vue-de-port-1880.jpg,armand-guillaumin,4
298,childe-hassam_grand-prix-day-also-known-as-le-jour-de-grand-prix.jpg,childe-hassam,8
921,edgar-degas_houses-at-the-foot-of-a-cliff-saint-valery-sur-somme.jpg,edgar-degas,12
671,eugene-boudin_camaret-the-bay-1873.jpg,eugene-boudin,14
525,childe-hassam_poppies-isles-of-shoals-03.jpg,childe-hassam,8
426,edgar-degas_woman-with-a-bandage-1873.jpg,edgar-degas,12
68,berthe-morisot_the-red-blouse.jpg,berthe-morisot,6
494,alfred-sisley_cabins-by-the-river-loing-morning-1896.jpg,alfred-sisley,1
116,edgar-degas_on-stage.jpg,edgar-degas,12
467,camille-pissarro_the-docks-rouen-afternoon-1898.jpg,camille-pissarro,7
873,eugene-boudin_cows-on-the-riverbanks-of-the-touques-1880.jpg,eugene-boudin,14
1669,edouard-manet_at-the-races-1875.jpg,edouard-manet,13
131,alfred-sisley_pont-de-moret-sur-loing.jpg,alfred-sisley,1
1974,arkhip-kuindzhi_winter-2.jpg,arkhip-kuindzhi,3
1985,antoine-blanchard_rue-norvins-place-du-tertre-montmartre.jpg,antoine-blanchard,2
1181,edouard-manet_at-father-lathuille-1879.jpg,edouard-manet,13
1829,berthe-morisot_miss-reynolds.jpg,berthe-morisot,6
1572,adam-baltatu_after-bath.jpg,adam-baltatu,0
238,alfred-sisley_the-path-from-veneux-to-thomery-along-the-water-evening-1880.jpg,alfred-sisley,1
827,childe-hassam_july-night.jpg,childe-hassam,8
293,camille-pissarro_boulevard-montmartre-sunset-1897.jpg,camille-pissarro,7
130,camille-pissarro_portrait-of-eugene-murer-1878.jpg,camille-pissarro,7
92,camille-pissarro_the-cabbage-field-pontoise-1873.jpg,camille-pissarro,7
515,eugene-boudin_laundresses-on-the-banks-of-the-touques-1886.jpg,eugene-boudin,14
326,claude-monet_the-road-to-the-farm-of-saint-simeon.jpg,claude-monet,9
119,alfred-sisley_the-watering-place-at-marly-le-roi-hoarfrost-1875.jpg,alfred-sisley,1
2506,edouard-manet_woman-in-a-tub.jpg,edouard-manet,13
6898,armand-guillaumin_epinay-sur-orge-1884.jpg,armand-guillaumin,4
108,camille-pissarro_the-louvre-afternoon-1902.jpg,camille-pissarro,7
1304,auguste-rodin_age-of-bronze-1876.jpg,auguste-rodin,5
1164,arkhip-kuindzhi_red-sunset-1.jpg,arkhip-kuindzhi,3
371,arkhip-kuindzhi_the-top-of-mount-elbrus-in-the-sunlight.jpg,arkhip-kuindzhi,3
99,claude-monet_red-and-pink-poppies.jpg,claude-monet,9
4464,arkhip-kuindzhi_forest-expanse.jpg,arkhip-kuindzhi,3
1905,armand-guillaumin_madness-ravine-crozant-1894.jpg,armand-guillaumin,4
1011,childe-hassam_improvisation.jpg,childe-hassam,8
2905,armand-guillaumin_le-pont-des-arts-1878.jpg,armand-guillaumin,4
575,camille-pissarro_young-woman-bathing-her-feet-also-known-as-the-foot-bath-1895.jpg,camille-pissarro,7
307,edgar-degas_two-dancers-on-stage-1877.jpg,edgar-degas,12
4264,cornelis-vreedenburgh_view-on-the-ijssel-near-hattem.jpg,cornelis-vreedenburgh,11
10640,cornelis-vreedenburgh_fisher-on-the-ice.jpg,cornelis-vreedenburgh,11
380,alfred-sisley_a-ponte.jpg,alfred-sisley,1
145,claude-monet_the-manneport-etretat-the-porte-d-aval.jpg,claude-monet,9
1294,berthe-morisot_thatched-cottage-in-normandy.jpg,berthe-morisot,6
2074,constantin-artachino_landscape-with-houses-at-balcic.jpg,constantin-artachino,10
4312,constantin-artachino_dobrujan-landscape.jpg,constantin-artachino,10
2050,adam-baltatu_winter-landscape.jpg,adam-baltatu,0
215,claude-monet_the-seine-at-bougival.jpg,claude-monet,9
179,claude-monet_fisherman-s-house-in-petit-ailly.jpg,claude-monet,9
2889,arkhip-kuindzhi_snowy-mountain-peaks-caucasus.jpg,arkhip-kuindzhi,3
3988,constantin-artachino_pipkin-with-alewifes.jpg,constantin-artachino,10
398,edouard-manet_seascape-at-berck-fishing-boats-and-fishermen-1873.jpg,edouard-manet,13
4868,auguste-rodin_psyche-1886.jpg,auguste-rodin,5
6702,adam-baltatu_summer-landscape.jpg,adam-baltatu,0
1314,antoine-blanchard_place-de-la-republic-1.jpg,antoine-blanchard,2
26,claude-monet_cliff-near-dieppe-overcast-skies.jpg,claude-monet,9
3151,auguste-rodin_mask-of-hanako-the-japanese-actress-1911.jpg,auguste-rodin,5
460,edgar-degas_after-the-bath-woman-drying-herself.jpg,edgar-degas,12
9495,constantin-artachino_pipkin-with-mallows.jpg,constantin-artachino,10
4474,adam-baltatu_fruitage.jpg,adam-baltatu,0
8182,constantin-artachino_roses.jpg,constantin-artachino,10
2254,antoine-blanchard_place-vendome.jpg,antoine-blanchard,2
88,eugene-boudin_gypsy-horses.jpg,eugene-boudin,14
331,alfred-sisley_landscape-at-andresy-1875.jpg,alfred-sisley,1
9287,cornelis-vreedenburgh_harbour-at-amsterdam.jpg,cornelis-vreedenburgh,11
1748,edouard-manet_the-house-at-rueil-1882.jpg,edouard-manet,13
993,alfred-sisley_hoar-frost-st-martin-s-summer-indian-summer-1874.jpg,alfred-sisley,1
5380,auguste-rodin_mme-vicuna-1884.jpg,auguste-rodin,5
4287,cornelis-vreedenburgh_view-on-the-ij-in-amsterdam.jpg,cornelis-vreedenburgh,11
1032,edgar-degas_woman-drying-her-arm.jpg,edgar-degas,12
407,eugene-boudin_le-havre-1890.jpg,eugene-boudin,14
2339,armand-guillaumin_neige-crozant-1898.jpg,armand-guillaumin,4
1955,arkhip-kuindzhi_view-of-the-beach-and-sea-from-the-mountains-crimea.jpg,arkhip-kuindzhi,3
914,childe-hassam_the-victorian-chair.jpg,childe-hassam,8
112,alfred-sisley_spring-sunshine-on-the-loing-1892.jpg,alfred-sisley,1
296,claude-monet_charing-cross-bridge-1903.jpg,claude-monet,9
3049,antoine-blanchard_place-de-la-bastiile-1.jpg,antoine-blanchard,2
83,cornelis-vreedenburgh_farm-along-the-canal.jpg,cornelis-vreedenburgh,11
1083,edouard-manet_woman-with-umbrella-1875.jpg,edouard-manet,13
