ids,location,artist,class
5706,adam-baltatu_br-ne-ti-landscape.jpg,adam-baltatu,2
6019,adam-baltatu_red-roofs.jpg,adam-baltatu,2
6049,adam-baltatu_cup-with-geraniums.jpg,adam-baltatu,2
6235,adam-baltatu_autumn-still-life.jpg,adam-baltatu,2
6566,adam-baltatu_view-towards-balcic.jpg,adam-baltatu,2
6702,adam-baltatu_summer-landscape.jpg,adam-baltatu,2
6943,adam-baltatu_summer-landscape-2.jpg,adam-baltatu,2
7738,adam-baltatu_houses-in-bretania-1.jpg,adam-baltatu,2
8284,adam-baltatu_pipkin-with-flowers.jpg,adam-baltatu,2
8442,adam-baltatu_summer-sky.jpg,adam-baltatu,2
9340,adam-baltatu_meridional-landscape.jpg,adam-baltatu,2
9544,adam-baltatu_houses-in-provence.jpg,adam-baltatu,2
9867,adam-baltatu_village-boundary-1.jpg,adam-baltatu,2
9958,adam-baltatu_the-needlewoman.jpg,adam-baltatu,2
10759,adam-baltatu_winter-landscape-1.jpg,adam-baltatu,2
10776,adam-baltatu_venice-alleyways.jpg,adam-baltatu,2
10779,adam-baltatu_still-life-with-travel-props.jpg,adam-baltatu,2
10956,adam-baltatu_at-the-brickyard.jpg,adam-baltatu,2
11090,adam-baltatu_pipkin-with-field-flowers.jpg,adam-baltatu,2
11254,adam-baltatu_still-life-with-red-pot-and-apples.jpg,adam-baltatu,2
11285,adam-baltatu_mangalia-houses.jpg,adam-baltatu,2
11691,adam-baltatu_sighi-oara-1.jpg,adam-baltatu,2
11697,adam-baltatu_birch-trees.jpg,adam-baltatu,2
12003,adam-baltatu_spring-landscape.jpg,adam-baltatu,2
12874,adam-baltatu_summer-landscape-1.jpg,adam-baltatu,2
12878,adam-baltatu_hu-i-slums-houses.jpg,adam-baltatu,2
214,adolf-hitler_church-at-dawn.jpg,adolf-hitler,3
221,adolf-hitler_hundswiese-farmhouse.jpg,adolf-hitler,3
263,adolf-hitler_tank-battleground-1916.jpg,adolf-hitler,3
1144,adolf-hitler_the-basler-gate.jpg,adolf-hitler,3
1182,adolf-hitler_rolling-hills.jpg,adolf-hitler,3
1350,adolf-hitler_destroyed-building-with-archway.jpg,adolf-hitler,3
1489,adolf-hitler_maritime-nocturno-1913.jpg,adolf-hitler,3
1777,adolf-hitler_the-hermann-s-new-millhouse.jpg,adolf-hitler,3
2003,adolf-hitler_germany.jpg,adolf-hitler,3
2396,adolf-hitler_tank-patrol-1917.jpg,adolf-hitler,3
2427,adolf-hitler_war-torn-town-1918.jpg,adolf-hitler,3
2903,adolf-hitler_ruins-of-a-cloister-in-messines-1914.jpg,adolf-hitler,3
3577,adolf-hitler_the-church-of-preux-au-bois.jpg,adolf-hitler,3
4956,adolf-hitler_town-gate.jpg,adolf-hitler,3
5091,adolf-hitler_the-country-church.jpg,adolf-hitler,3
5229,adolf-hitler_still-life-with-bottle-and-fruit.jpg,adolf-hitler,3
5626,adolf-hitler_arch-of-triumph-in-munich.jpg,adolf-hitler,3
5908,adolf-hitler_self-portrait-on-a-stone-bridge-1910.jpg,adolf-hitler,3
7451,adolf-hitler_battlefield-wall-1918.jpg,adolf-hitler,3
7780,adolf-hitler_still-life-with-flowers.jpg,adolf-hitler,3
8729,adolf-hitler_ardoye-in-flanders.jpg,adolf-hitler,3
8789,adolf-hitler_smoking-tank-1916.jpg,adolf-hitler,3
8968,adolf-hitler_linz-landscape.jpg,adolf-hitler,3
9900,adolf-hitler_the-trail-1916.jpg,adolf-hitler,3
10154,adolf-hitler_lamberg-castle.jpg,adolf-hitler,3
10160,adolf-hitler_church-spire.jpg,adolf-hitler,3
10594,adolf-hitler_st-peter-s-church-in-vienna.jpg,adolf-hitler,3
10715,adolf-hitler_road-to-no-man-s-land-1916.jpg,adolf-hitler,3
10913,adolf-hitler_the-munich-opera-house.jpg,adolf-hitler,3
11052,adolf-hitler_millhouse.jpg,adolf-hitler,3
11910,adolf-hitler_destroyed-bridge.jpg,adolf-hitler,3
12689,adolf-hitler_bridge-with-towers.jpg,adolf-hitler,3
12713,adolf-hitler_ruins-with-arches.jpg,adolf-hitler,3
12768,adolf-hitler_destroyed-tank-1916.jpg,adolf-hitler,3
12839,adolf-hitler_country-road.jpg,adolf-hitler,3
122,akseli-gallen-kallela_parisienne-1888.jpg,akseli-gallen-kallela,4
12076,akseli-gallen-kallela_marie-gall-n-at-the-kuhmoniemi-bridge-1890.jpg,akseli-gallen-kallela,4
14,alfred-sisley_view-of-montmartre-from-the-cite-des-fleurs-1869.jpg,alfred-sisley,5
112,alfred-sisley_spring-sunshine-on-the-loing-1892.jpg,alfred-sisley,5
119,alfred-sisley_the-watering-place-at-marly-le-roi-hoarfrost-1875.jpg,alfred-sisley,5
131,alfred-sisley_pont-de-moret-sur-loing.jpg,alfred-sisley,5
142,alfred-sisley_banks-of-the-loing-near-moret-1890.jpg,alfred-sisley,5
168,alfred-sisley_the-plain-of-veneux-view-of-sablons-1884.jpg,alfred-sisley,5
180,alfred-sisley_saint-mammes-in-winter.jpg,alfred-sisley,5
182,alfred-sisley_view-of-saint-mammes-1881.jpg,alfred-sisley,5
185,alfred-sisley_the-moret-bridge-in-the-sunlight-1892.jpg,alfred-sisley,5
224,alfred-sisley_langland-bay-storr-s-rock-morning-1897.jpg,alfred-sisley,5
238,alfred-sisley_the-path-from-veneux-to-thomery-along-the-water-evening-1880.jpg,alfred-sisley,5
249,alfred-sisley_a-road-in-seine-et-marne-1875.jpg,alfred-sisley,5
270,alfred-sisley_the-seine-at-bougival-1873.jpg,alfred-sisley,5
278,alfred-sisley_apple-trees-in-bloom-1880.jpg,alfred-sisley,5
316,alfred-sisley_bouquet-of-flowers-1875.jpg,alfred-sisley,5
331,alfred-sisley_landscape-at-andresy-1875.jpg,alfred-sisley,5
380,alfred-sisley_a-ponte.jpg,alfred-sisley,5
395,alfred-sisley_the-road-in-the-woods-1879.jpg,alfred-sisley,5
422,alfred-sisley_banks-of-the-seine-at-bougival-1876.jpg,alfred-sisley,5
429,alfred-sisley_road-under-snow-louveciennes.jpg,alfred-sisley,5
436,alfred-sisley_route-to-marly-le-roi-in-snow.jpg,alfred-sisley,5
445,alfred-sisley_church-at-moret-after-the-rain-1894.jpg,alfred-sisley,5
494,alfred-sisley_cabins-by-the-river-loing-morning-1896.jpg,alfred-sisley,5
529,alfred-sisley_the-tugboat-1883.jpg,alfred-sisley,5
556,alfred-sisley_a-february-morning-at-moret-sur-loing-1881.jpg,alfred-sisley,5
559,alfred-sisley_a-cardiff-shipping-lane-1897.jpg,alfred-sisley,5
565,alfred-sisley_loing-dam-at-saint-mammes-1885.jpg,alfred-sisley,5
583,alfred-sisley_high-wind-1897.jpg,alfred-sisley,5
629,alfred-sisley_saint-mammes-loing-canal-1885.jpg,alfred-sisley,5
651,alfred-sisley_barges-on-the-loing-canal-spring-1896.jpg,alfred-sisley,5
669,alfred-sisley_barges-at-billancourt-1877.jpg,alfred-sisley,5
688,alfred-sisley_saint-mammes-evening-1885.jpg,alfred-sisley,5
799,alfred-sisley_the-road-from-prunay-to-bougival-1874.jpg,alfred-sisley,5
851,alfred-sisley_countryside-near-moret-1885.jpg,alfred-sisley,5
865,alfred-sisley_high-waters-at-moret-sur-loing-1879.jpg,alfred-sisley,5
874,alfred-sisley_village-of-champagne-at-sunset-april-1885.jpg,alfred-sisley,5
927,alfred-sisley_houses-on-the-banks-of-the-loing-1889.jpg,alfred-sisley,5
959,alfred-sisley_valley-of-the-seine-at-saint-cloud-1875.jpg,alfred-sisley,5
993,alfred-sisley_hoar-frost-st-martin-s-summer-indian-summer-1874.jpg,alfred-sisley,5
1086,alfred-sisley_rowers-1877.jpg,alfred-sisley,5
1129,alfred-sisley_landscape-at-sevres-1878.jpg,alfred-sisley,5
1160,alfred-sisley_road-from-versailles-to-saint-germain-1875.jpg,alfred-sisley,5
1174,alfred-sisley_the-road-from-hampton-court-1874.jpg,alfred-sisley,5
1188,alfred-sisley_apple-trees-in-flower-spring-morning-pommiers-en-fleurs-louveciennes-1873.jpg,alfred-sisley,5
1275,alfred-sisley_village-on-the-banks-of-the-seine-1872.jpg,alfred-sisley,5
1282,alfred-sisley_snow-at-louveciennes-1873.jpg,alfred-sisley,5
1344,alfred-sisley_moret-sur-loing-the-porte-de-bourgogne-1891.jpg,alfred-sisley,5
1358,alfred-sisley_the-regattas-moseley-1874.jpg,alfred-sisley,5
1367,alfred-sisley_sunrise-at-saint-mammes-1880.jpg,alfred-sisley,5
1405,alfred-sisley_snow-at-marly-le-roi-1875.jpg,alfred-sisley,5
1418,alfred-sisley_walnut-trees-at-sunset-in-early-october.jpg,alfred-sisley,5
1473,alfred-sisley_an-autumn-evening-near-paris-1879.jpg,alfred-sisley,5
1488,alfred-sisley_view-of-the-village-1885.jpg,alfred-sisley,5
1510,alfred-sisley_indian-summer-at-moret-sunday-afternoon.jpg,alfred-sisley,5
1518,alfred-sisley_railroad-embankment-at-sevres-1879.jpg,alfred-sisley,5
1551,alfred-sisley_road-from-saint-germain-to-marly-1875.jpg,alfred-sisley,5
1568,alfred-sisley_the-marly-machine-and-the-dam-1875.jpg,alfred-sisley,5
1648,alfred-sisley_footpath-in-the-gardens-at-by.jpg,alfred-sisley,5
1651,alfred-sisley_the-seine-with-the-institute-of-france.jpg,alfred-sisley,5
1699,alfred-sisley_the-watering-place-at-marly-le-roi-in-winter-1875.jpg,alfred-sisley,5
1711,alfred-sisley_a-village-street-in-winter-1893.jpg,alfred-sisley,5
1799,alfred-sisley_canal-at-saint-mammes-1886.jpg,alfred-sisley,5
1868,alfred-sisley_the-lane-of-poplars-at-moret-sur-loing-1890.jpg,alfred-sisley,5
1952,alfred-sisley_september-morning-1887.jpg,alfred-sisley,5
2052,alfred-sisley_street-in-marly-1876.jpg,alfred-sisley,5
2125,alfred-sisley_flood-at-port-marly-1876-1.jpg,alfred-sisley,5
2158,alfred-sisley_the-loing-flowing-under-the-moret-bridge-1892.jpg,alfred-sisley,5
2221,alfred-sisley_sunset-at-moret-1877.jpg,alfred-sisley,5
2226,alfred-sisley_bridge-at-serves.jpg,alfred-sisley,5
2265,alfred-sisley_among-the-vines-near-louveciennes-1874.jpg,alfred-sisley,5
2268,alfred-sisley_an-old-cottage-at-sablons-1885.jpg,alfred-sisley,5
2296,alfred-sisley_orchard-in-spring-1889.jpg,alfred-sisley,5
2354,alfred-sisley_path-in-the-country-1876.jpg,alfred-sisley,5
2358,alfred-sisley_a-street-in-louveciennes-1878.jpg,alfred-sisley,5
2416,alfred-sisley_banks-of-the-loing-autumn-1880.jpg,alfred-sisley,5
2431,alfred-sisley_the-seine-at-suresnes-1880.jpg,alfred-sisley,5
2487,alfred-sisley_langland-bay-1872.jpg,alfred-sisley,5
2505,alfred-sisley_the-mills-at-moret-1890.jpg,alfred-sisley,5
2590,alfred-sisley_bristol-channel-from-penarth-evening-1897.jpg,alfred-sisley,5
2651,alfred-sisley_the-road-from-gennevilliers-1872.jpg,alfred-sisley,5
2657,alfred-sisley_fete-day-at-marly-le-roi-the-fourteenth-of-july-at-marly-le-roi-1875.jpg,alfred-sisley,5
2686,alfred-sisley_the-garden-of-hoschede-montgeron-1881.jpg,alfred-sisley,5
2705,alfred-sisley_provencher-s-mill-at-moret-1883.jpg,alfred-sisley,5
2722,alfred-sisley_snowy-weather-at-veneux-nadon-1880.jpg,alfred-sisley,5
2774,alfred-sisley_le-bois-des-roches-veneux-nadon-1880.jpg,alfred-sisley,5
2802,alfred-sisley_church-at-noisy-le-roi-in-autumn-1874.jpg,alfred-sisley,5
2819,alfred-sisley_idle-barges-on-the-loing-canal-at-saint-mammes-1885.jpg,alfred-sisley,5
2845,alfred-sisley_the-church-at-moret-winter-1894.jpg,alfred-sisley,5
2854,alfred-sisley_the-seine-near-by.jpg,alfred-sisley,5
2871,alfred-sisley_the-village-of-sablons-1885.jpg,alfred-sisley,5
2902,alfred-sisley_may-afternoon-on-the-loing-1888.jpg,alfred-sisley,5
2935,alfred-sisley_thames-at-hampton-court-1874.jpg,alfred-sisley,5
2939,alfred-sisley_fishermen-mending-nets-1872.jpg,alfred-sisley,5
2961,alfred-sisley_snow-effect-at-moret-1894.jpg,alfred-sisley,5
3026,alfred-sisley_the-banks-of-the-seine-in-autumn-flood.jpg,alfred-sisley,5
3036,alfred-sisley_boats-at-bougival-1873.jpg,alfred-sisley,5
3044,alfred-sisley_the-seine-at-saint-cloud-1877.jpg,alfred-sisley,5
3074,alfred-sisley_moret-sur-loing-1885.jpg,alfred-sisley,5
3080,alfred-sisley_frost-in-louveciennes-1873.jpg,alfred-sisley,5
3100,alfred-sisley_the-sevres-bridge-1877-1.jpg,alfred-sisley,5
3105,alfred-sisley_landscape-1886.jpg,alfred-sisley,5
3107,alfred-sisley_the-flood-on-the-road-to-saint-germain-1876.jpg,alfred-sisley,5
3128,alfred-sisley_sunset-at-moret-1888.jpg,alfred-sisley,5
3138,alfred-sisley_the-seine-at-bougival-1872.jpg,alfred-sisley,5
3170,alfred-sisley_july-afternoon-near-the-forest-1887.jpg,alfred-sisley,5
3179,alfred-sisley_barges-on-the-loing-saint-mammes-1884.jpg,alfred-sisley,5
3185,alfred-sisley_route-to-versailles-1875.jpg,alfred-sisley,5
3215,alfred-sisley_haystack-1877.jpg,alfred-sisley,5
3241,alfred-sisley_boatyard-at-saint-mammes-1885.jpg,alfred-sisley,5
3254,alfred-sisley_the-loing-at-saint-mammes-1884.jpg,alfred-sisley,5
3270,alfred-sisley_under-the-bridge-at-hampton-court-1874.jpg,alfred-sisley,5
3346,alfred-sisley_november-afternoon-1881.jpg,alfred-sisley,5
3435,alfred-sisley_village-street-louveciennes-1874.jpg,alfred-sisley,5
3442,alfred-sisley_riverbank-at-saint-mammes-1880.jpg,alfred-sisley,5
3482,alfred-sisley_the-chemin-de-by-through-woods-at-rouches-courtaut-st-martin-s-summer-1880.jpg,alfred-sisley,5
3489,alfred-sisley_the-bridge-and-mills-of-moret-winter-s-effect-1890.jpg,alfred-sisley,5
3498,alfred-sisley_walnut-tree-in-a-thomery-field-1880.jpg,alfred-sisley,5
3526,alfred-sisley_bridge-at-villeneuve-la-garenne-1872.jpg,alfred-sisley,5
3534,alfred-sisley_the-seine-at-port-marly-sand-piles-1875.jpg,alfred-sisley,5
3539,alfred-sisley_walnut-trees-sunset-early-days-of-october-1882.jpg,alfred-sisley,5
3567,alfred-sisley_the-church-at-moret-in-morning-sun-1893.jpg,alfred-sisley,5
3592,alfred-sisley_the-fields-and-hills-of-veneux-nadon-1881.jpg,alfred-sisley,5
3638,alfred-sisley_sevres-bridge-1877.jpg,alfred-sisley,5
3639,alfred-sisley_cow-pasture-near-louveciennes-1875.jpg,alfred-sisley,5
3651,alfred-sisley_the-road-to-louveciennes-montbuisson-1875.jpg,alfred-sisley,5
3654,alfred-sisley_moret-sur-loing-morning-1892.jpg,alfred-sisley,5
3656,alfred-sisley_snow-on-the-road-louveciennes-chemin-de-la-machine-1874.jpg,alfred-sisley,5
3681,alfred-sisley_grain-fields-on-the-hills-of-argenteuil-1873.jpg,alfred-sisley,5
3701,alfred-sisley_near-louveciennes-1874.jpg,alfred-sisley,5
3797,alfred-sisley_autumn-banks-of-the-seine-near-bougival-1873.jpg,alfred-sisley,5
3820,alfred-sisley_the-machine-at-marly-1873.jpg,alfred-sisley,5
3862,alfred-sisley_boats-on-the-loing-river-1895.jpg,alfred-sisley,5
3865,alfred-sisley_bridge-over-the-orvanne-near-moret-1883.jpg,alfred-sisley,5
3909,alfred-sisley_evening-in-moret-end-of-october-1888.jpg,alfred-sisley,5
4000,alfred-sisley_near-the-bank-of-the-seine-at-by-1882.jpg,alfred-sisley,5
4039,alfred-sisley_the-loing-at-saint-mammes-1885.jpg,alfred-sisley,5
4115,alfred-sisley_the-seine-at-bougival-1876-1.jpg,alfred-sisley,5
4137,alfred-sisley_the-road-to-louveciennes-montbuisson.jpg,alfred-sisley,5
4158,alfred-sisley_road-at-veneux-1886.jpg,alfred-sisley,5
4197,alfred-sisley_view-of-st-cloud-1876.jpg,alfred-sisley,5
4211,alfred-sisley_the-slopes-of-bougival-1875.jpg,alfred-sisley,5
4227,alfred-sisley_the-seine-at-point-du-jour-1878.jpg,alfred-sisley,5
4305,alfred-sisley_the-village-of-moret-seen-from-the-fields-1886.jpg,alfred-sisley,5
4375,alfred-sisley_inn-at-east-molesey-with-hampton-court-bridge-1874.jpg,alfred-sisley,5
4384,alfred-sisley_banks-of-the-loing-1890.jpg,alfred-sisley,5
4401,alfred-sisley_platz-in-argenteuil-1872.jpg,alfred-sisley,5
4406,alfred-sisley_the-plain-of-thomery-and-the-village-of-champagne-1882.jpg,alfred-sisley,5
4415,alfred-sisley_his-at-suresne-1874.jpg,alfred-sisley,5
4440,alfred-sisley_spring-at-veneux-1880.jpg,alfred-sisley,5
4482,alfred-sisley_foggy-morning-voisins-1874.jpg,alfred-sisley,5
4483,alfred-sisley_boulevard-heloise-argenteuil-1872.jpg,alfred-sisley,5
4517,alfred-sisley_border-of-the-woods-1885.jpg,alfred-sisley,5
4526,alfred-sisley_flood-at-moret-1879.jpg,alfred-sisley,5
4566,alfred-sisley_street-in-moret-sur-loing-1892.jpg,alfred-sisley,5
4608,alfred-sisley_bougival-1878.jpg,alfred-sisley,5
4628,alfred-sisley_street-in-veneux-1883.jpg,alfred-sisley,5
4737,alfred-sisley_a-park-in-louveciennes-1874.jpg,alfred-sisley,5
4755,alfred-sisley_road-from-hampton-court-1874.jpg,alfred-sisley,5
4827,alfred-sisley_autumn-in-louveciennes-1873.jpg,alfred-sisley,5
4861,alfred-sisley_the-washerwomen-of-moret-1888.jpg,alfred-sisley,5
4911,alfred-sisley_the-boatyard-at-saint-mammes-1886.jpg,alfred-sisley,5
4916,alfred-sisley_drying-nets-1872.jpg,alfred-sisley,5
4970,alfred-sisley_regata-at-hampton-court-1874.jpg,alfred-sisley,5
5060,alfred-sisley_view-of-moret-1880.jpg,alfred-sisley,5
5063,alfred-sisley_the-rowers-1877.jpg,alfred-sisley,5
5089,alfred-sisley_the-pont-at-moret-afternoon-effect-1891.jpg,alfred-sisley,5
5111,alfred-sisley_street-entering-the-village-1880.jpg,alfred-sisley,5
5112,alfred-sisley_river-loing-at-saint-mammes.jpg,alfred-sisley,5
5113,alfred-sisley_banks-of-the-loing-1885.jpg,alfred-sisley,5
5128,alfred-sisley_his-at-suresne-1879.jpg,alfred-sisley,5
5154,alfred-sisley_near-the-seine-at-by.jpg,alfred-sisley,5
5203,alfred-sisley_the-loing-at-moret-in-summer-1891.jpg,alfred-sisley,5
5205,alfred-sisley_the-seine-at-marly-1876.jpg,alfred-sisley,5
5252,alfred-sisley_snow-effect-at-louveciennes-1876.jpg,alfred-sisley,5
5263,alfred-sisley_the-route-to-mantes-1874.jpg,alfred-sisley,5
5289,alfred-sisley_the-road-from-mantes-to-choisy-le-roi-1874.jpg,alfred-sisley,5
5305,alfred-sisley_the-loing-at-moret-the-laundry-boat-1890.jpg,alfred-sisley,5
5357,alfred-sisley_banks-of-the-seine-1879.jpg,alfred-sisley,5
5417,alfred-sisley_the-blocked-seine-at-port-marly-1876.jpg,alfred-sisley,5
5475,alfred-sisley_summer-at-bougival-1876.jpg,alfred-sisley,5
5507,alfred-sisley_snow-scene-moret-station-1888.jpg,alfred-sisley,5
5566,alfred-sisley_construction-site-at-matrat-moret-sur-loing-1888.jpg,alfred-sisley,5
5569,alfred-sisley_edge-of-fountainbleau-forest-june-morning-1885.jpg,alfred-sisley,5
5621,alfred-sisley_the-seine-at-grenelle-1878.jpg,alfred-sisley,5
5647,alfred-sisley_banks-of-the-loing-at-moret-1892.jpg,alfred-sisley,5
5728,alfred-sisley_banks-of-the-loing-1896.jpg,alfred-sisley,5
5803,alfred-sisley_molesey-weir-at-hampton-court-morning-1874.jpg,alfred-sisley,5
5841,alfred-sisley_alley-of-chestnut-trees.jpg,alfred-sisley,5
5849,alfred-sisley_the-farm-at-trou-d-enfer-autumn-morning-1874.jpg,alfred-sisley,5
5857,alfred-sisley_kitchen-garden-at-louveciennes-1873.jpg,alfred-sisley,5
5876,alfred-sisley_saint-cloud-banks-of-the-seine-1879.jpg,alfred-sisley,5
5931,alfred-sisley_setting-sun-at-moret-1892.jpg,alfred-sisley,5
5945,alfred-sisley_the-seine-at-saint-mammes-1888.jpg,alfred-sisley,5
5947,alfred-sisley_banks-of-the-loing-at-moret-morning-1888.jpg,alfred-sisley,5
5952,alfred-sisley_normandy-the-water-path-in-the-evening-at-sahurs-1894.jpg,alfred-sisley,5
6006,alfred-sisley_fields-around-the-forest-1895.jpg,alfred-sisley,5
6029,alfred-sisley_a-turn-of-the-river-loing-summer-1896-1.jpg,alfred-sisley,5
6039,alfred-sisley_forge-at-marly-le-roi-1875.jpg,alfred-sisley,5
6059,alfred-sisley_garden-path-in-louveciennes-chemin-de-l-etarch-1873.jpg,alfred-sisley,5
6065,alfred-sisley_abandoned-cottage-1894.jpg,alfred-sisley,5
6075,alfred-sisley_snow-at-marly-le-roi-1876.jpg,alfred-sisley,5
6101,alfred-sisley_plum-and-walnut-trees-in-spring-1889.jpg,alfred-sisley,5
6120,alfred-sisley_the-mills-of-moret-sunrise-1889(1).jpg,alfred-sisley,5
6132,alfred-sisley_flooding-at-moret-1889.jpg,alfred-sisley,5
6141,alfred-sisley_moret-sur-loing-1892-2.jpg,alfred-sisley,5
6162,alfred-sisley_the-poplar-avenue-at-moret-cloudy-day-morning-1888.jpg,alfred-sisley,5
6183,alfred-sisley_loing-canal-at-saint-mammes-1885.jpg,alfred-sisley,5
6234,alfred-sisley_the-saint-martin-canal-1872.jpg,alfred-sisley,5
6243,alfred-sisley_moret-sur-loing-1888.jpg,alfred-sisley,5
6246,alfred-sisley_horses-being-watered-at-marly-le-roi-1875.jpg,alfred-sisley,5
6249,alfred-sisley_a-corner-of-the-roches-courtaut-woods-june-1884.jpg,alfred-sisley,5
6267,alfred-sisley_the-loing-at-high-water-1889.jpg,alfred-sisley,5
6280,alfred-sisley_footbridge-over-the-railroad-at-sevres.jpg,alfred-sisley,5
6293,alfred-sisley_orchard-in-spring-1881.jpg,alfred-sisley,5
6309,alfred-sisley_moret-on-long-time-gray.jpg,alfred-sisley,5
6315,alfred-sisley_the-edge-of-the-forest-1886.jpg,alfred-sisley,5
6326,alfred-sisley_banks-of-the-loing-winter-1896.jpg,alfred-sisley,5
6335,alfred-sisley_grand-jatte-1873.jpg,alfred-sisley,5
6362,alfred-sisley_the-flood-at-port-marly-1876.jpg,alfred-sisley,5
6471,alfred-sisley_princesse-street-in-louveciennes-1872.jpg,alfred-sisley,5
6501,alfred-sisley_the-loing-at-saint-mammes-1884-1.jpg,alfred-sisley,5
6587,alfred-sisley_construction-site-at-saint-mammes-1880-1.jpg,alfred-sisley,5
6598,alfred-sisley_path-at-sablons.jpg,alfred-sisley,5
6626,alfred-sisley_on-the-banks-of-the-loing-canal-1883.jpg,alfred-sisley,5
6631,alfred-sisley_view-of-the-thames-charing-cross-bridge-1874.jpg,alfred-sisley,5
6635,alfred-sisley_the-loing-at-moret-1881.jpg,alfred-sisley,5
6668,alfred-sisley_landscape-with-houses-1873.jpg,alfred-sisley,5
6765,alfred-sisley_saint-mammes-1885.jpg,alfred-sisley,5
6821,alfred-sisley_springtime-1889.jpg,alfred-sisley,5
6845,alfred-sisley_construction-site-at-saint-mammes-1880.jpg,alfred-sisley,5
6867,alfred-sisley_the-bridge-at-moret-at-sunset-1892.jpg,alfred-sisley,5
6869,alfred-sisley_landscape-at-louveciennes.jpg,alfred-sisley,5
6921,alfred-sisley_the-seine-at-argenteuil-1872.jpg,alfred-sisley,5
6934,alfred-sisley_river-landscape-by-moret-sur-loing.jpg,alfred-sisley,5
